molecule X	molecule Y	r1	p1	r2	p2	p (difference)	(r1-r2)	lfdr (in cond. 1)	lfdr (in cond. 2)	lfdr (difference)
HERPUD1	DNAJB9	0.702464929641168	3.80577903074927e-16	0.126079226633021	0.21132310192435	2.09071514767345e-07	0.576385703008146	2.33229364503313e-12	0.739193422303323	0.00139056612367715
HERPUD1	RPL4	-0.638798267763969	8.61500203641746e-13	-0.0989538513977059	0.327330939973022	4.77322518355194e-06	-0.539844416366263	2.11291786773331e-09	0.796273291269551	0.00517067902945048
HERPUD1	RABAC1	0.485901629408965	2.9810323115167e-07	-0.0133118165428069	0.895419061223757	0.000151572745345163	0.499213445951772	0.000117773355293611	1	0.0420960621430098
HERPUD1	RPL13A	-0.627013100041445	2.96907723544931e-12	-0.13087486669169	0.194326968896048	2.52798780544516e-05	-0.496138233349755	6.53325678140862e-09	0.714434486593946	0.0188612173111493
SERPINB9	ZFP36L2	0.34777029823932	0.000392140001629285	-0.202285298029389	0.0435561268994354	7.62801347091724e-05	0.550055596268709	0.0173996485712997	0.414483891797412	0.0327796978479749
SERPINB9	GABARAPL1	0.427675123540494	9.07403683489322e-06	-0.11353863934893	0.26069361327621	6.9760927014606e-05	0.541213762889425	0.00137164168744767	0.753691277623069	0.0327796978479749
SERPINB9	RPS29	0.316898246837275	0.00131649723083459	-0.209352217980835	0.036579570738761	0.000166240259139583	0.52625046481811	0.0409527852934386	0.38409195483996	0.0436279958694686
SERPINB9	PARP8	0.250748099808212	0.0118596445621821	-0.30745727677532	0.0018604185519645	6.4131462484962e-05	0.558205376583533	0.134858813194433	0.100109762463025	0.0327796978479749
ZFP36L2	JUN	0.631253301251934	1.91387365783018e-12	-0.0331082735821955	0.743660415980062	6.35498247358868e-08	0.664361574834129	4.14255428959711e-09	1	0.000428562575089979
ZFP36L2	NR4A2	0.619763674167552	6.1949955364515e-12	0.108497954273635	0.282592202410219	1.80438108683401e-05	0.511265719893917	9.33996130723021e-09	0.78735672872402	0.0161664860285162
ZFP36L2	JUNB	0.62551439320655	3.46207257540621e-12	0.0748782536268112	0.459051988927356	4.44595888193788e-06	0.550636139579739	9.33996130723021e-09	0.891175754083223	0.00488456345886361
ZFP36L2	REL	0.514124753957319	4.47124195809597e-08	-0.0930187725273371	0.357316384639474	4.07396228707668e-06	0.607143526484656	2.13208178059174e-05	0.85981119512008	0.0047371417659512
ZFP36L2	CD55	0.47044754748428	7.85470577047259e-07	-0.0475783607689005	0.638306303343553	0.000101146192178936	0.518025908253181	0.000235554750820794	0.955596948626928	0.0336831558427634
ZFP36L2	CSRNP1	0.613796138433719	1.11912607440834e-11	0.0240089902900137	0.812574909809241	1.49359427337181e-06	0.589787148143705	2.14244243540157e-08	1	0.00320245940289775
ZFP36L2	CDC42EP3	0.300345397271188	0.0023964664536443	-0.24969523066678	0.0122320242929911	8.33080154045707e-05	0.550040627937968	0.0558250742614908	0.223877201389736	0.0327796978479749
ZFP36L2	CD37	0.517980538286959	3.40386381805749e-08	-0.0500107985819056	0.621214534649679	1.40505917689548e-05	0.567991336868864	1.47943245352613e-05	0.955596948626928	0.0112360068723817
ZFP36L2	CCNH	0.511188658056741	5.49099147358691e-08	0.0142546578964894	0.888058318222667	0.000127686977361208	0.496934000160252	2.49236114583507e-05	1	0.0376429613015248
IFI6	ISG15	0.628820816480164	2.46418186815017e-12	-0.0237176852717247	0.814808063703582	1.06673830435611e-07	0.652538501751889	6.53325678140862e-09	1	0.000578331901077825
AC090498.1	ATP1A1	0.461235567483214	1.36870500501036e-06	-0.0566162142248886	0.575825204712115	0.000109281383979143	0.517851781708102	0.000317543079229637	0.934333818118452	0.0376429613015248
AC090498.1	TPM4	0.0385821296552872	0.70311975620408	-0.482752849559882	3.6456895504519e-07	8.28700516277703e-05	0.521334979215169	1	0.000366261846354767	0.0327796978479749
PPP1R15A	PRELID1	-0.405802823345388	2.80544453744492e-05	0.227376557539582	0.0229020169821918	4.02127973453403e-06	-0.63317938088497	0.00269621665979584	0.320952709125799	0.0047371417659512
PPP1R15A	HLA-E	0.144034350382177	0.152802721941065	-0.395676232737266	4.6093294373164e-05	8.68353307954539e-05	0.539710583119443	0.548837301844338	0.0102840106558743	0.0327796978479749
PRF1	CLEC2D	-0.0646235825215411	0.522966550406561	0.454409776906532	2.04425130503202e-06	0.000111166115253303	-0.519033359428073	0.902944497512309	0.00149285784463643	0.0376429613015248
HMGN2	H2AFZ	0.778512371348738	1.53492182588152e-21	0.449445043723102	2.72215482801863e-06	0.000103140177374117	0.329067327625636	3.39153267233338e-17	0.0015138801672243	0.0336831558427634
HMGN2	HSPA5	-0.513440395912014	4.69137121164631e-08	-0.0214882908944141	0.8319464920609	0.000143679349318804	-0.4919521050176	2.13208178059174e-05	1	0.0420960621430098
HMGN2	RPLP0	0.512567758768171	4.98708918935626e-08	0.0241357615553611	0.811603544434784	0.000159974183944867	0.48843199721281	2.49236114583507e-05	1	0.0436279958694686
HMGN2	MALAT1	-0.56807777589684	7.07957655977202e-10	0.00950961311835504	0.925186490357804	5.21601626490842e-06	-0.577587389015195	6.01578790862699e-07	1	0.00649636173733714
HMGN2	S100A6	0.45651538948561	1.80796742632764e-06	-0.0628902266613225	0.534197557006556	0.00010829534985124	0.519405616146933	0.000402391349029647	0.925957493938508	0.0376429613015248
HMGN2	RBM3	0.590865890284249	9.71486577898358e-11	0.132590833452977	0.188492147590738	0.000144813912874353	0.458275056831272	1.31554298580955e-07	0.693578664154307	0.0420960621430098
HMGN2	MRPL11	0.522841747902489	2.40169053294191e-08	0.0395917615521643	0.695728233548449	0.000166513538812918	0.483249986350325	1.16429052290578e-05	0.97425511207926	0.0436279958694686
HMGN2	LMNB1	0.646301345611747	3.80993690574653e-13	0.215270759227438	0.0314818269369834	0.000127157126092348	0.431030586384309	8.252405974728e-10	0.354765016646568	0.0376429613015248
HMGN2	PDCD5	0.525306094657488	2.00828931017549e-08	0.0449529503632771	0.656968537875816	0.000175912501954478	0.480353144294211	1.0407091776688e-05	0.955596948626928	0.0436279958694686
HMGN2	COX5A	0.676626440200844	1.10348928036292e-14	0.196439527965289	0.050132905862029	1.39570694412949e-05	0.480186912235556	4.81721624860191e-11	0.435604660958999	0.0112360068723817
HMGN2	GAPDH	0.751661417067109	2.05181208367043e-19	0.30000901082441	0.00242496586312764	3.37210606771166e-06	0.451652406242698	2.22109375453108e-15	0.113183895443937	0.0047371417659512
HMGN2	LSM4	0.759130170316641	5.60665485113562e-20	0.286746716749532	0.00382291350434793	1.12190142420587e-06	0.472383453567109	1.22829604951672e-15	0.140448836191653	0.00320245940289775
HMGN2	YBX1	0.707051099890694	2.01561090498068e-16	0.178855281390339	0.0750019740949827	1.07082361022748e-06	0.528195818500355	1.22344694848279e-12	0.497617431142077	0.00320245940289775
HMGN2	TIMM10	0.548482392462435	3.47494700112405e-09	0.0054184061568597	0.957330966179983	2.10306574406349e-05	0.543063986305575	2.53947489969285e-06	1	0.0188612173111493
JUN	RPS27	0.59563780569061	6.28348702744795e-11	-0.0704342852303401	0.486207754678226	1.35484248264817e-07	0.66607209092095	8.38350508781931e-08	0.924309455642512	0.000578331901077825
JUN	GABARAPL1	0.491412776078765	2.08569237810841e-07	-0.01303321742671	0.897595805397951	0.000124567448796631	0.504445993505475	7.82663145869622e-05	1	0.0376429613015248
JUN	JUNB	0.691710891370608	1.61291911561199e-15	0.299236585632435	0.00249156652224469	0.000157833447502531	0.392474305738172	7.22181261817024e-12	0.113183895443937	0.0436279958694686
JUN	REL	0.553516637816216	2.33177899466617e-09	-0.0674802373119457	0.504721419864854	1.49129921123148e-06	0.620996875128161	1.9074416661775e-06	0.924309455642512	0.00320245940289775
JUN	RPS29	0.520421108851131	2.85910905536739e-08	-0.0892020214244695	0.377470579043722	3.47334257488896e-06	0.6096231302756	1.47943245352613e-05	0.864027288207217	0.0047371417659512
JUN	RPL41	0.542012018894613	5.74741663344767e-09	-0.00667960749360479	0.94741205254257	1.92181467595365e-05	0.548691626388217	3.09828102284353e-06	1	0.0161664860285162
JUN	SRSF7	0.347335030349222	0.000399245333202935	-0.175901129205319	0.0800194814271084	0.000168710252704818	0.523236159554541	0.0173996485712997	0.50029931041402	0.0436279958694686
JUN	CSRNP1	0.548398940395843	3.49781003287937e-09	0.0417850740294653	0.679769504371894	6.3505164460409e-05	0.506613866366378	2.53947489969285e-06	0.968074831525376	0.0327796978479749
JUN	BAZ1A	0.458986443426911	1.56362913671748e-06	-0.0523417402411965	0.605022492197667	0.000133843918350474	0.511328183668108	0.000317543079229637	0.955596948626928	0.0420960621430098
NR4A2	EZR	0.601819202984401	3.53513461209588e-11	0.104646844364089	0.300127565112958	3.86203129778551e-05	0.497172358620312	4.14325144868873e-08	0.78735672872402	0.0216086040901821
CD96	IER2	0.356867865317603	0.000267825017170758	-0.168224073659645	0.0943201294933297	0.000155282187182637	0.525091938977248	0.0128153968145058	0.530923730686192	0.0436279958694686
CD96	ATP1A1	0.236751496960254	0.0177126663229501	-0.304953214844991	0.00203533556657943	0.000106979052386436	0.541704711805244	0.178138874443927	0.100109762463025	0.0376429613015248
CD69	APOBEC3G	0.406422031592091	2.72012242413456e-05	-0.12062050486561	0.231926760213744	0.000119127161233967	0.527042536457701	0.00269621665979584	0.740512464368935	0.0376429613015248
XBP1	RPS2	-0.579528639452637	2.65992089528867e-10	0.0214222441741558	0.832455469103552	1.95728114649185e-06	-0.600950883626793	2.90292729726989e-07	1	0.00320245940289775
XBP1	SSR4	0.729591692629528	7.35562326373743e-18	0.124428390826848	0.217411653470811	2.26160747907045e-08	0.60516330180268	1.1356146254891e-13	0.739193422303323	0.000258903753297997
XBP1	RBM3	-0.367087604175762	0.000172125319463416	0.202317182212462	0.0435223261213467	3.95196377116491e-05	-0.569404786388224	0.0107165518627301	0.414483891797412	0.0220254165945416
XBP1	RABAC1	0.528983864147995	1.53364251464585e-08	-0.17299028109465	0.0852226328287985	1.05475915557207e-07	0.701974145242645	1.0407091776688e-05	0.530923730686192	0.000578331901077825
HMGB2	H2AFZ	0.76417982398893	2.27011773577137e-20	0.331164615470367	0.000764041141571479	4.01421362017373e-06	0.433015208518563	3.23607678204943e-16	0.0589356945806277	0.0047371417659512
HMGB2	CKS2	0.683549930410666	4.6308054675536e-15	0.276263914441185	0.00539798848201214	0.000120536503756874	0.407286015969481	3.48941396340105e-11	0.154468006091755	0.0376429613015248
HMGB2	TMPO	0.738178169202428	1.90725688078272e-18	0.351021955780885	0.00034262970877002	5.38569909385167e-05	0.387156213421543	3.97973860908088e-14	0.0402256929893229	0.0256200156824012
HMGB2	LMNB1	0.667995885365051	3.15350544390893e-14	0.222934809189359	0.0257835218645964	5.30354873575778e-05	0.445061076175692	1.5879701992554e-10	0.327876734812084	0.0256200156824012
HMGB2	SMC4	0.750388616221586	2.54782270776817e-19	0.266336296655541	0.00739660865490109	1.05337135414274e-06	0.484052319566045	5.78656426057053e-15	0.185824019654455	0.00320245940289775
HMGB2	DNAJC9	0.667480720934935	3.35378929228158e-14	0.166612192880101	0.0975646345585798	8.86328280302884e-06	0.500868528054833	2.00084766820473e-10	0.542660430063368	0.00765926927914717
HMGB2	TIMM10	0.462877406877853	1.2411899288853e-06	-0.115817243020237	0.251184291431924	1.71538186515274e-05	0.57869464989809	0.000317543079229637	0.745145486235963	0.0161664860285162
CXCR3	HMGB1	-0.406486006292669	2.71144703076487e-05	0.265095958731864	0.00768742410176633	9.79753110863513e-07	-0.671581965024533	0.00269621665979584	0.185824019654455	0.00320245940289775
CXCR3	CD48	0.30482146874858	0.00204493703391025	-0.272924257546805	0.00600897314454725	3.43344322093486e-05	0.577745726295386	0.0558250742614908	0.16733030818666	0.0211507745257654
RPS27	JUNB	0.569372569732154	6.34964558265974e-10	0.0572402520846685	0.571618061143401	4.06177533334162e-05	0.512132317647485	5.35475970531784e-07	0.934333818118452	0.0243016095039889
RPS27	REL	0.431847508552339	7.25034068092774e-06	-0.0768183048938378	0.447464692347215	0.00017358808980461	0.508665813446177	0.00114870287212513	0.864027288207217	0.0436279958694686
RPS27	IER2	0.552270556210547	2.57537650788213e-09	0.0604946771154757	0.549913957072227	9.32842455454441e-05	0.491775879095071	2.10319800280212e-06	0.92693411551713	0.0327796978479749
RPS27	NINJ1	0.132975007510897	0.18720345256355	-0.403726793552705	3.11013667349221e-05	9.1191648739164e-05	0.536701801063602	0.623537925446476	0.00896897035846598	0.0327796978479749
RPS27	CD55	0.425150767829804	1.03784231990442e-05	-0.0828954475818307	0.412247475627782	0.000183938941795025	0.508046215411634	0.00141983973774587	0.864027288207217	0.0486804446500295
RPS27	CDC42EP3	0.351522326404311	0.00033554371215358	-0.172261055983701	0.0865674329650635	0.000164000173240364	0.523783382388012	0.0158121847431314	0.530923730686192	0.0436279958694686
PIM2	TMSB10	-0.308495806190283	0.00179195185403003	0.218276776853454	0.0291313519572355	0.000166059496654825	-0.526772583043738	0.0511255645442229	0.34210064527784	0.0436279958694686
PIM2	PKM	-0.146287926935166	0.146414676632902	0.385616860706928	7.43058610384416e-05	0.000114287614178421	-0.531904787642094	0.548837301844338	0.0132846898058481	0.0376429613015248
PIM2	ABRACL	-0.257955271354591	0.00956612848398737	0.324990866149589	0.000970010249507227	2.83396471685293e-05	-0.58294613750418	0.13467063817129	0.0615161096309274	0.0188612173111493
TSPYL2	CD55	0.361336355693002	0.000221149969523907	-0.201719985444253	0.0441590551757823	4.91240993196751e-05	0.563056341137255	0.0126836269130008	0.414483891797412	0.0256200156824012
TSPYL2	NFKB1	0.440680209415662	4.46455813729883e-06	-0.213562841157228	0.0328872555461596	1.54652769412955e-06	0.65424305057289	0.00077022491356143	0.370803581290034	0.00320245940289775
GABARAPL1	MALAT1	0.540912880531749	6.25369279625369e-09	-0.132770964818352	0.187887104899825	2.65289955780901e-07	0.673683845350101	5.08975605918798e-06	0.693578664154307	0.00139056612367715
GABARAPL1	TUBA4A	0.62002016435253	6.03781547180359e-12	0.0963180690270114	0.340443235505783	1.20633022904215e-05	0.523702095325518	9.33996130723021e-09	0.825510039142123	0.0112360068723817
GABARAPL1	CSRNP1	0.525407774373611	1.99345954679711e-08	-0.0229374102401823	0.820796934004675	2.38591277650357e-05	0.548345184613794	1.0407091776688e-05	1	0.0188612173111493
GABARAPL1	DNMT1	-0.373811290011548	0.000127640106102161	0.285968537015671	0.00392383103958362	1.71400340209793e-06	-0.659779827027218	0.00802611764614021	0.140448836191653	0.00320245940289775
HLA-DMA	TMSB10	-0.0619455824594012	0.540368299845128	0.449872627260013	2.65630268077191e-06	0.000141010668107899	-0.511818209719414	0.902944497512309	0.0015138801672243	0.0420960621430098
HLA-DMA	MT-ND3	0.277833530254641	0.00513040332935301	-0.247387171756144	0.0130842012870992	0.0001793462515014	0.525220702010785	0.0947938720553024	0.249727165542918	0.0436279958694686
JUNB	RPS29	0.525976848859793	1.9123740215181e-08	-0.0520244542891707	0.607215564278975	9.26409111845494e-06	0.578001303148964	1.0407091776688e-05	0.955596948626928	0.00765926927914717
JUNB	TNFAIP3	0.661364232747347	6.90310545112235e-14	0.250023408004897	0.0121148749898628	0.000170423407394038	0.41134082474245	2.00084766820473e-10	0.223877201389736	0.0436279958694686
JUNB	EZR	0.63370282467094	1.48049507540023e-12	0.0224421825015126	0.824603337884719	4.41874113521479e-07	0.611260642169428	2.85123270595671e-09	1	0.00220450636947448
JUNB	CSRNP1	0.680153476259384	7.11118376801387e-15	0.177741913421882	0.0768624294789728	6.04005207005542e-06	0.502411562837502	4.81721624860191e-11	0.499005240729724	0.00649636173733714
C12ORF75	LGALS3	0.359999484558418	0.000234258566175092	-0.220387975140517	0.0275709305144137	2.85007165583551e-05	0.580387459698934	0.0126836269130008	0.33517466842815	0.0188612173111493
C12ORF75	TPM4	0.495274646314331	1.61778725925955e-07	0.00301911962616843	0.976217242300977	0.000169432890751553	0.492255526688162	5.43259583506618e-05	1	0.0436279958694686
C12ORF75	HSP90B1	-0.271261662781099	0.00633542137986438	0.388045009551546	6.63095806917462e-05	1.67258388783509e-06	-0.659306672332645	0.10211223544451	0.0117794655322372	0.00320245940289775
C12ORF75	TIMM10	0.341516528108172	0.000506311199038784	-0.198950704119328	0.0472136720217616	0.000103525683537331	0.5404672322275	0.0208913514255597	0.414483891797412	0.0343428566172829
HSP90AA1	HLA-E	0.213839157549399	0.0326563548961276	-0.31792258573327	0.00126715892991352	0.000141170029304138	0.531761743282669	0.263619100145266	0.078647405637297	0.0420960621430098
REL	RPS29	0.409285287570808	2.35623777223237e-05	-0.114963993841831	0.254716861633612	0.000127164086761056	0.52424928141264	0.00266359797705564	0.745145486235963	0.0376429613015248
REL	MT-ND3	0.364218481479054	0.000195163315244044	-0.213528502954951	0.0329160457769319	3.06191320973426e-05	0.577746984434005	0.0107667560908596	0.370803581290034	0.019028611503595
REL	TNFAIP3	0.600014371368297	4.186898026566e-11	0.0465814666341877	0.645366808475607	6.70859002416258e-06	0.553432904734109	4.14325144868873e-08	0.955596948626928	0.00765926927914717
SYTL3	RPL4	0.235164574606408	0.0185121819623277	-0.318559145776858	0.00123735130002502	7.26468252767454e-05	0.553723720383266	0.178138874443927	0.078647405637297	0.0327796978479749
HSPH1	PRELID1	-0.380206691893696	9.54583456376931e-05	0.16192620249134	0.107497185799797	8.65587099381226e-05	-0.542132894385035	0.00730947512631405	0.581586877435477	0.0327796978479749
HSPH1	SYPL1	0.348769697426606	0.000376263751829704	-0.211286019924128	0.0348427587303518	5.59668862727403e-05	0.560055717350734	0.0173996485712997	0.371268314937771	0.0256200156824012
RPS2	MT-ATP8	0.295297271209315	0.00285754299907996	-0.336150057627658	0.000627808109287836	5.23064809931917e-06	0.631447328836974	0.0682149291857376	0.0492420113302442	0.00649636173733714
RPS2	TRAF3IP3	0.395121791417682	4.73416544211708e-05	-0.218105439810065	0.0292612091957514	8.43840045083866e-06	0.613227231227746	0.00401174072885539	0.34210064527784	0.00765926927914717
RPS2	IL2RB	0.280405242538893	0.00471742561596265	-0.362891169456859	0.00020675851250955	3.24920008631935e-06	0.643296411995753	0.0911203759428242	0.0268093196617603	0.0047371417659512
RPS2	NEAT1	-0.288872323551911	0.0035589849248734	0.256029529230617	0.0101372465314063	9.8478901219945e-05	-0.544901852782528	0.0702275106299099	0.203300740681055	0.0327796978479749
RPS2	TNFRSF1B	0.199972753080529	0.0460665486358614	-0.324585781679718	0.000985150844265193	0.000171987048978473	0.524558534760247	0.292737449996119	0.0615161096309274	0.0436279958694686
RPS2	MRPL11	0.545610269856975	4.35031205932814e-09	0.00899298784925536	0.929240046418103	2.66657824155025e-05	0.53661728200772	3.09828102284353e-06	1	0.0188612173111493
RPS2	C1QBP	0.609719634298401	1.66437439757474e-11	-0.00657529776228653	0.94823212907622	6.36666174003153e-07	0.616294932060688	3.7607743841637e-08	1	0.00220450636947448
RPS2	GTF3A	0.451051471124991	2.48245622544296e-06	-0.101719108930651	0.313926456203163	4.21104788115301e-05	0.552770580055642	0.000450111523320317	0.796273291269551	0.0243016095039889
RPS2	PDCD5	0.374353219005114	0.000124565171577392	-0.158571390772934	0.11507995041908	0.000116220057828187	0.532924609778048	0.00802611764614021	0.581586877435477	0.0376429613015248
RPS2	GAPDH	0.656516040218405	1.20897689669817e-13	0.0998221059581735	0.32308326829712	1.74434463273698e-06	0.556693934260231	4.13776192467669e-10	0.796273291269551	0.00320245940289775
RPS2	NHP2	0.545371835617964	4.4317915010294e-09	0.0507986728996117	0.615720751883968	9.36781557721034e-05	0.494573162718352	3.09828102284353e-06	0.955596948626928	0.0327796978479749
RPS2	DNAJB9	-0.553547434504358	2.32604768249266e-09	-0.0414571342234741	0.682146868954635	5.05292372978694e-05	-0.512090300280884	1.9074416661775e-06	0.968074831525376	0.0256200156824012
RPS2	RPL4	0.787010631233564	2.82082916514257e-22	0.442760973639641	3.9747321868014e-06	4.23934990672059e-05	0.344249657593923	1.00020559454087e-17	0.00198537844699176	0.0243016095039889
RPS2	TIMM13	0.467743275954215	9.26108418746253e-07	-0.071500647114875	0.479614582164076	5.55685431118391e-05	0.53924392306909	0.000235554750820794	0.89956868827518	0.0256200156824012
RPS2	NAA38	0.4779968364452	4.92226342134799e-07	-0.121168291949137	0.229797969158662	7.74676070891545e-06	0.599165128394337	0.000134221048097768	0.739193422303323	0.00765926927914717
RPS2	CALM3	0.465672885884769	1.04957631651237e-06	-0.0366679842838417	0.71720884753073	0.000163819134566978	0.502340870168611	0.000235554750820794	1	0.0436279958694686
RPS2	TIMM10	0.54356438952685	5.09877171355621e-09	-0.0779023599612049	0.441061970243345	1.69949712236495e-06	0.621466749488055	3.09828102284353e-06	0.864027288207217	0.00320245940289775
RPS2	C17ORF89	0.509054367264478	6.36769820924312e-08	0.0165979781601605	0.869806498405672	0.00014796371692638	0.492456389104317	3.27979335902599e-05	1	0.0420960621430098
PTPRC	TNFRSF18	0.30319129852667	0.00216717342538336	-0.251820214897601	0.0114906665351012	7.11892498548305e-05	0.555011513424271	0.0558250742614908	0.221261859058286	0.0327796978479749
H2AFZ	PRELID1	0.5556647174325	1.96281447578023e-09	-0.00706618233370291	0.944373310564561	1.02158750485692e-05	0.562730899766203	1.40747414170809e-06	1	0.00805246086692365
H2AFZ	RANBP1	0.612682935509361	1.24794395271735e-11	0.101512432354458	0.31491584083464	2.06720776771974e-05	0.511170503154903	2.14244243540157e-08	0.796273291269551	0.0188612173111493
H2AFZ	LMNB1	0.612052522839345	1.32711464477577e-11	-0.0506125141274429	0.61701692515129	1.08040417945432e-07	0.662665036966787	2.2654857543193e-08	0.955596948626928	0.000578331901077825
H2AFZ	C1QBP	0.466671246767305	9.882103392779e-07	-0.0389528816222635	0.700402223037503	0.000148271869731209	0.505624128389568	0.000235554750820794	0.97425511207926	0.0420960621430098
H2AFZ	SMC4	0.643928441605648	4.94354505796074e-13	0.0318215867410426	0.753297212023071	3.30934020187357e-07	0.612106854864605	1.03910895168006e-09	1	0.00139056612367715
H2AFZ	SNRPD1	0.631630755605164	1.83990414481038e-12	-0.0791095018150234	0.433993484118273	9.7906307505724e-09	0.710740257420187	4.14255428959711e-09	0.864027288207217	0.000258903753297997
H2AFZ	DNAJC9	0.640791860480131	6.95115125062236e-13	0.188657782968346	0.0601385887970189	7.5063037555001e-05	0.452134077511786	1.30767476690593e-09	0.475935686120182	0.0327796978479749
H2AFZ	HMGB1	0.750535485377285	2.4851219767422e-19	0.332771394073706	0.000717436883538423	1.21334680820429e-05	0.417764091303578	2.22109375453108e-15	0.0589356945806277	0.0112360068723817
H2AFZ	USP1	0.581554546628726	2.22808401996091e-10	0.110998144195853	0.271581592048781	0.000116372547188437	0.470556402432873	2.14035027848536e-07	0.753691277623069	0.0376429613015248
H2AFZ	COX5A	0.641604688547525	6.36593354825496e-13	0.0250598711378339	0.804531410559562	2.9837223336493e-07	0.616544817409691	1.22495440188393e-09	1	0.00139056612367715
H2AFZ	GAPDH	0.676910752148963	1.06532814418265e-14	0.0701458313763016	0.487999481854132	1.56337568446574e-07	0.606764920772662	4.81721624860191e-11	0.924309455642512	0.000916495179527028
H2AFZ	LSM4	0.656826268014473	1.16675054330769e-13	0.190424138491163	0.0577351113479263	3.47679423333691e-05	0.46640212952331	3.2678544506855e-10	0.444422782146438	0.0211507745257654
H2AFZ	DEK	0.657460563791869	1.08480827195458e-13	0.231839437155319	0.0202887710682131	0.000120260971369301	0.42562112663655	3.17071443115477e-10	0.308925874573139	0.0376429613015248
H2AFZ	PIK3IP1	-0.440456026648034	4.52060333112769e-06	0.243486762362248	0.0146420526534738	5.08465953341641e-07	-0.683942789010282	0.00077022491356143	0.265443323912548	0.00220450636947448
H2AFZ	TIMM10	0.558045290598645	1.61939259720075e-09	0.0418476879782025	0.679315946561045	4.2077379309724e-05	0.516197602620442	1.40747414170809e-06	0.968074831525376	0.0243016095039889
ACTG1	RPL41	0.199064506622649	0.0470847838792515	-0.359285880876534	0.000241546081147294	5.71988927311473e-05	0.558350387499183	0.309025061793436	0.0329795835118828	0.0256200156824012
ACTG1	C1QBP	0.512283347286604	5.08725414631379e-08	-0.060959343298186	0.546847984966732	1.26806367246601e-05	0.57324269058479	2.49236114583507e-05	0.92693411551713	0.0112360068723817
ACTG1	DNAJB9	-0.503056891116739	9.60332394307528e-08	0.0809243086488174	0.423489051939712	9.92846616809651e-06	-0.583981199765557	4.55576134633517e-05	0.864027288207217	0.00805246086692365
ACTG1	CBX3	0.501181123769205	1.09026244648533e-07	-0.0284923164714816	0.778405071114432	5.46184712704179e-05	0.529673440240687	5.43259583506618e-05	1	0.0256200156824012
BID	TMSB10	-0.191985554175664	0.0556764985962026	0.356439927577633	0.000272741901972949	7.81223515122775e-05	-0.548425481753297	0.336447194107756	0.0329795835118828	0.0327796978479749
SRGN	BATF	0.392845132194361	5.28059898559869e-05	-0.226834872955506	0.0232379815650084	6.8293306985101e-06	0.619680005149867	0.00401174072885539	0.320952709125799	0.00765926927914717
SRGN	IL32	0.204566112783539	0.0411926492706425	-0.377077140868664	0.000110124103666415	2.58373652608501e-05	0.581643253652202	0.288772671920445	0.017872171121562	0.0188612173111493
SRGN	CD7	0.42504562639828	1.04364015304886e-05	-0.100303883300855	0.320741653036065	0.000112701251107961	0.525349509699136	0.00141983973774587	0.796273291269551	0.0376429613015248
SRGN	HTATIP2	0.363600880085585	0.000200481639203888	-0.228816313194705	0.0220291769714026	1.90451780295309e-05	0.59241719328029	0.0126836269130008	0.320952709125799	0.0161664860285162
SRGN	PBXIP1	0.42320469217076	1.15022242891846e-05	-0.125584784197112	0.213133811621093	5.71703815930302e-05	0.548789476367872	0.00148824330662929	0.739193422303323	0.0256200156824012
SRGN	IGFLR1	0.362526849303761	0.000210050782391248	-0.173175522971146	0.0848836817695538	0.000111887802250576	0.535702372274907	0.0126836269130008	0.530923730686192	0.0376429613015248
MT-ATP8	TMSB10	0.193455718568684	0.0537936066007542	-0.347984337605319	0.000388688848925919	9.88101980099465e-05	0.541440056174003	0.336447194107756	0.0474237630275885	0.0330187895831923
MT-ATP8	RPL4	0.399041708566496	3.91513544176107e-05	-0.224923626830834	0.0244572414301466	5.73064213282848e-06	0.62396533539733	0.00401174072885539	0.320952709125799	0.00649636173733714
STAT4	NFKB2	0.394906708184717	4.78343687880748e-05	-0.159153376530318	0.113735617991291	5.67032576614945e-05	0.554060084715035	0.00401174072885539	0.581586877435477	0.0256200156824012
ITM2C	SSR4	0.627605146585891	2.79362265756086e-12	0.124677451191626	0.216485207485532	2.01735476785814e-05	0.502927695394265	6.53325678140862e-09	0.739193422303323	0.0186377779341558
ITM2C	SQSTM1	0.298706974733793	0.00253817843856658	-0.248901562784308	0.0125194326424774	8.99368246838339e-05	0.547608537518101	0.0591573814616414	0.223877201389736	0.0327796978479749
ITM2C	MTHFD2	-0.320285384052356	0.00115969870769842	0.252511580167369	0.0112580823625443	3.96888697706821e-05	-0.572796964219725	0.0350117641002162	0.221261859058286	0.0243016095039889
ITM2C	SRSF3	-0.386901534244729	6.99697222293422e-05	0.138154799542236	0.170449296972828	0.000138533698009757	-0.525056333786964	0.00565914293570623	0.683089050678546	0.0420960621430098
ITM2C	DEK	-0.36535737928697	0.000185696742313785	0.190665620386177	0.0574127222970167	6.02191001064512e-05	-0.556022999673147	0.0107165518627301	0.444422782146438	0.0256200156824012
RPS29	IER2	0.479458577021823	4.49056328583943e-07	-0.0534014617622059	0.597723203827148	6.0842669035166e-05	0.532860038784029	0.000134221048097768	0.955596948626928	0.0256200156824012
RPS29	CDC42EP3	0.353529464097299	0.00030845523184687	-0.207600100419777	0.038215358304131	5.34139442205372e-05	0.561129564517075	0.014136975503991	0.404391999608417	0.0256200156824012
